feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
88,259,195982,0,true,10,17,9,0.00035064077,5269,533,14495,43,16,0,23,40,0.018726591,0.0018975332,10.0,true
64,71,166568,0,true,15,15,9,0.00022170303,3150,379,5919,43,16,0,23,40,0.039473683,0.0047603934,15.0,true
91,175,189720,0,true,10,17,9,0.00031546873,4786,541,11615,43,16,0,23,40,0.018450184,0.002088991,10.0,true
93,163,178483,0,true,10,17,9,0.00034236448,3705,491,6779,43,16,0,23,40,0.020325202,0.002698327,10.0,true
132,121,161814,0,true,9,15,9,0.0003841618,1867,449,1254,43,16,0,23,40,0.02,0.0048179873,9.0,true
111,251,194569,0,true,9,15,9,0.00034043618,4824,540,13126,43,16,0,23,40,0.01663586,0.001865285,9.0,true
95,66,192055,0,true,10,17,9,0.0003438114,5132,544,13169,43,16,0,23,40,0.018348623,0.0019481784,10.0,true
120,109,160904,0,true,9,15,9,0.0003862877,1982,449,1182,43,16,0,23,40,0.02,0.004538578,9.0,true
89,130,194364,0,true,9,15,9,0.00033947153,5080,542,13859,43,16,0,23,40,0.016574586,0.0017713049,9.0,true
123,112,160924,0,true,9,15,9,0.00038626685,1870,449,1200,43,16,0,23,40,0.02,0.004810262,9.0,true
81,100,203462,0,true,9,15,9,0.00041671007,5486,595,15742,43,16,0,23,40,0.015100671,0.0016402405,9.0,true
105,121,191930,0,true,9,15,9,0.00035263915,4559,539,11613,43,16,0,23,40,0.016666668,0.0019736842,9.0,true
96,210,175170,0,true,9,15,9,0.00036798822,3331,481,5752,43,16,0,23,40,0.0186722,0.0027010804,9.0,true
73,197,164712,0,true,15,15,9,0.00022600834,3106,375,6129,43,16,0,23,40,0.039893616,0.004827808,15.0,true
70,69,193104,0,true,10,18,9,0.0003343177,4903,549,13845,43,16,0,23,40,0.018181818,0.0020391517,10.0,true
96,194,173902,0,true,9,15,9,0.00036339264,3266,483,6603,43,16,0,23,40,0.018595042,0.002754821,9.0,true
92,193,173886,0,true,9,15,9,0.00038010822,2928,481,4396,43,16,0,23,40,0.0186722,0.003072721,9.0,true
83,160,174013,0,true,9,15,9,0.00036266632,3001,486,4857,43,16,0,23,40,0.018480493,0.0029980014,9.0,true
74,131,170182,0,true,9,15,9,0.0003569472,2774,471,4216,43,16,0,23,40,0.019067796,0.0032432433,9.0,true
93,82,159435,0,true,9,15,9,0.00039008635,1804,449,1006,43,16,0,23,40,0.02,0.0049861497,9.0,true
79,110,194878,0,true,10,17,9,0.0003927405,4768,569,12238,43,16,0,23,40,0.01754386,0.0020968756,10.0,true
105,94,153609,0,true,15,15,9,0.00023025779,1781,343,1078,43,16,0,23,40,0.04360465,0.008417509,15.0,true
103,184,175680,0,true,9,15,9,0.0003425476,3318,481,6096,43,16,0,23,40,0.0186722,0.0027116602,9.0,true
91,162,171916,0,true,9,15,9,0.00036913992,2846,479,4480,43,16,0,23,40,0.01875,0.0031612224,9.0,true
64,257,181847,0,true,9,15,9,0.0003266832,4111,493,9153,43,16,0,23,40,0.018218623,0.0021887159,9.0,true
94,146,165504,0,true,9,15,9,0.0003714325,2555,461,3636,43,16,0,23,40,0.019480519,0.0035211267,9.0,true
124,113,160974,0,true,9,15,9,0.00038614892,1991,449,1202,43,16,0,23,40,0.02,0.004518072,9.0,true
94,175,170803,0,true,9,15,9,0.00036391304,3008,486,5536,43,16,0,23,40,0.018480493,0.002991027,9.0,true
83,141,183074,0,true,9,15,9,0.00035287935,3949,504,8366,43,16,0,23,40,0.017821781,0.002278481,9.0,true
95,219,194272,0,true,9,15,9,0.0003542823,5087,549,13099,43,16,0,23,40,0.016363636,0.001768868,9.0,true
105,168,199312,0,true,9,15,9,0.0003422084,5729,570,15750,43,16,0,23,40,0.01576182,0.0015706806,9.0,true
62,201,177115,0,true,9,15,9,0.0003696131,3356,492,6198,43,16,0,23,40,0.018255578,0.0026809652,9.0,true
93,147,194833,0,true,9,15,9,0.00031801118,5530,536,14206,43,16,0,23,40,0.016759777,0.0016271921,9.0,true
91,170,185055,0,true,9,15,9,0.00034121086,4319,512,9896,43,16,0,23,40,0.01754386,0.0020833334,9.0,true
101,56,184431,0,true,9,15,9,0.00036352576,4053,521,9443,43,16,0,23,40,0.01724138,0.0022200297,9.0,true
102,145,166407,0,true,15,15,9,0.00020613421,3155,367,380,43,16,0,23,40,0.04076087,0.0047528516,15.0,true
105,210,192407,0,true,9,15,9,0.00033090202,4971,535,12961,43,16,0,23,40,0.016791046,0.0018101367,9.0,true
122,111,161225,0,true,9,15,9,0.00038577823,1864,449,1196,43,16,0,23,40,0.02,0.0048257373,9.0,true
95,233,184186,0,true,9,15,9,0.00032114718,4241,499,9885,43,16,0,23,40,0.018,0.0021216408,9.0,true
107,161,181107,0,true,15,15,9,0.0002289919,4529,417,11026,43,16,0,23,40,0.035885166,0.0033112583,15.0,true
80,234,177216,0,true,9,15,9,0.0003628905,3314,482,6193,43,16,0,23,40,0.01863354,0.0027149322,9.0,true
115,105,193011,0,true,9,15,9,0.00039119803,4717,552,11685,43,16,0,23,40,0.016274864,0.001907588,9.0,true
100,147,191623,0,true,9,15,9,0.00032511822,5158,524,13396,43,16,0,23,40,0.017142856,0.0017445241,9.0,true
106,91,185982,0,true,9,15,9,0.00038162898,4193,512,10018,43,16,0,23,40,0.01754386,0.0021459227,9.0,true
52,41,175036,0,true,9,15,9,0.00034805722,2355,453,1382,43,16,0,23,40,0.019823788,0.003820034,9.0,true
92,139,185902,0,true,15,15,9,0.00022040025,5115,436,13214,43,16,0,23,40,0.034324944,0.002931978,15.0,true
71,64,169644,0,true,9,15,9,0.0003988997,2495,481,284,43,16,0,23,40,0.0186722,0.0036057692,9.0,true
104,168,199577,0,true,9,15,9,0.00044195048,5501,565,15265,43,16,0,23,40,0.01590106,0.0016357688,9.0,true
64,71,172636,0,true,9,15,9,0.00036478895,3120,485,5802,43,16,0,23,40,0.018518519,0.002883691,9.0,true
110,69,185397,0,true,9,15,9,0.00036079818,4200,530,9190,43,16,0,23,40,0.016949153,0.0021423472,9.0,true
122,111,160329,0,true,9,15,9,0.0003879711,1967,449,1192,43,16,0,23,40,0.02,0.0045731706,9.0,true
75,172,182622,0,true,10,18,9,0.00034691585,3957,510,8904,43,16,0,23,40,0.019569471,0.0025265284,10.0,true
93,30,182418,0,true,10,17,9,0.00039079526,3790,530,7846,43,16,0,23,40,0.018832391,0.0026378264,10.0,true
179,168,162278,0,true,9,15,9,0.00038310423,2139,449,1518,43,16,0,23,40,0.02,0.0042056073,9.0,true
76,119,191352,0,true,9,15,9,0.00035956514,5020,547,12864,43,16,0,23,40,0.016423358,0.0017924716,9.0,true
86,155,181209,0,true,9,15,9,0.00039627805,3618,520,7218,43,16,0,23,40,0.017274473,0.0024868748,9.0,true
101,90,159862,0,true,9,15,9,0.00038929176,1859,449,1060,43,16,0,23,40,0.02,0.0048387097,9.0,true
102,159,186182,0,true,9,15,9,0.00036001616,4177,530,9259,43,16,0,23,40,0.016949153,0.0021541407,9.0,true
84,141,173932,0,true,9,15,9,0.00036282715,2992,479,5119,43,16,0,23,40,0.01875,0.0030070164,9.0,true
122,111,160725,0,true,9,15,9,0.00038683676,1867,449,1188,43,16,0,23,40,0.02,0.0048179873,9.0,true
111,265,183736,0,true,9,15,9,0.00040561552,3935,517,7681,43,16,0,23,40,0.017374517,0.0022865853,9.0,true
70,95,176216,0,true,9,15,9,0.00037113077,3323,492,6195,43,16,0,23,40,0.018255578,0.0027075813,9.0,true
131,120,160793,0,true,9,15,9,0.00038705263,1971,449,1242,43,16,0,23,40,0.02,0.0045638946,9.0,true
87,117,170376,0,true,9,15,9,0.00037280048,2697,478,3650,43,16,0,23,40,0.018789144,0.0033358042,9.0,true
97,78,162740,0,true,15,15,9,0.0002379966,2822,375,5500,43,16,0,23,40,0.039893616,0.005313496,15.0,true
111,116,177551,0,true,9,15,9,0.00038410586,3296,491,6686,43,16,0,23,40,0.018292682,0.0027297544,9.0,true
101,129,179162,0,true,15,15,9,0.0002011481,4565,404,10828,43,16,0,23,40,0.037037037,0.0032851512,15.0,true
116,103,182467,0,true,15,15,9,0.000196006,4907,413,12847,43,16,0,23,40,0.036231883,0.0030562347,15.0,true
64,116,190170,0,true,9,15,9,0.00034804104,5046,539,13124,43,16,0,23,40,0.016666668,0.0017832376,9.0,true
111,78,168220,0,true,15,15,9,0.00021929269,3256,385,5788,43,16,0,23,40,0.038860105,0.004605465,15.0,true
87,127,177035,0,true,15,15,9,0.00021214741,3866,417,538,43,16,0,23,40,0.035885166,0.003878976,15.0,true
92,193,174775,0,true,10,18,9,0.00039358062,2860,493,4314,43,16,0,23,40,0.020242915,0.0034952813,10.0,true
93,81,165394,0,false,2,80,9,0.0004951336,377,626,1543,7,41,0,49,41,0.0031897926,0.005291005,2.0,true
96,117,166137,0,false,2,80,9,0.0004921121,385,626,1653,7,41,0,49,41,0.0031897926,0.005181347,2.0,true
46,119,167579,0,false,2,80,9,0.00048724803,503,656,3278,7,41,0,50,41,0.00304414,0.003968254,2.0,true
46,110,160012,9,true,10,74,3,0.00051097106,1221,688,19264,7,36,0,50,42,0.014513788,0.008183306,1.0,true
108,122,207624,9,false,10,72,2,0.00042266122,815,678,8257,7,38,0,50,44,0.01472754,0.012254902,1.0,true
77,119,219757,9,false,10,72,2,0.00034476726,680,626,6251,7,39,0,50,43,0.015948962,0.014684288,1.0,true
109,120,221667,9,false,13,72,5,0.0003977745,1666,774,19123,7,38,0,50,42,0.016774194,0.0077984403,1.3,true
111,114,198077,9,false,12,72,2,0.00047569323,936,727,9607,7,39,0,50,43,0.016483517,0.01280683,1.2,true
111,118,199263,9,false,10,72,2,0.00040575242,900,672,9343,7,39,0,50,43,0.014858841,0.011098779,1.0,true
123,103,282332,9,true,12,80,7,0.00030369102,1301,752,20779,7,40,0,50,42,0.015936255,0.00921659,1.2,true
106,118,207269,9,true,12,72,2,0.0003975836,1134,722,17776,7,41,0,50,43,0.016597511,0.010572687,1.2,true
73,111,171070,0,false,2,80,9,0.00047757447,441,657,2594,7,41,0,50,41,0.0030395137,0.004524887,2.0,true
83,66,158276,0,false,2,80,9,0.0005204577,457,675,2657,7,39,0,50,41,0.00295858,0.0043668123,2.0,true
104,118,187380,0,true,1,72,1,0.00039902024,276,516,511,7,38,0,50,42,0.001934236,0.0036101083,1.0,true
106,117,206735,0,true,1,72,1,0.00035753576,285,516,563,7,38,0,50,42,0.001934236,0.0034965035,1.0,true
118,111,187891,9,true,12,79,4,0.00044489483,1542,764,24046,7,40,0,50,42,0.015686275,0.0077770576,1.2,true
88,94,163312,0,false,2,80,9,0.000502888,386,626,1583,7,42,0,49,41,0.0031897926,0.005167959,2.0,true
81,101,165243,0,false,2,80,9,0.00049513,378,626,1529,7,42,0,49,41,0.0031897926,0.005277045,2.0,true
88,94,211321,9,false,14,97,2,0.00039408336,707,696,6203,7,39,0,50,43,0.020086084,0.01977401,1.4,true
109,112,170794,0,false,2,88,9,0.0005258916,410,680,1496,7,41,0,50,41,0.0029368575,0.00486618,2.0,true
99,105,176674,0,false,2,80,9,0.00045870958,382,626,1609,7,42,0,49,41,0.0031897926,0.005221932,2.0,true
81,108,180323,9,false,10,72,2,0.00042126002,622,614,8113,7,39,0,50,43,0.016260162,0.016051365,1.0,true
99,60,171087,0,false,2,88,9,0.00052362785,496,709,2548,7,41,0,50,41,0.0028169013,0.0040241447,2.0,true
77,121,223249,0,false,2,80,9,0.0003507049,390,626,1681,7,41,0,49,41,0.0031897926,0.0051150895,2.0,true
93,111,163042,9,false,10,72,3,0.00046556967,811,632,10561,7,38,0,50,42,0.015797788,0.0123152705,1.0,true
58,118,162569,9,true,10,74,3,0.00048605318,1285,647,18310,7,38,0,50,42,0.015432099,0.00777605,1.0,true
103,120,176752,9,true,17,72,4,0.00044346484,1215,728,19345,7,41,0,50,43,0.023319615,0.013980263,1.7,true
86,118,188050,0,false,2,80,9,0.00042602397,381,626,1561,7,41,0,49,41,0.0031897926,0.005235602,2.0,true
97,118,200332,9,false,10,72,4,0.00036543654,669,609,8548,7,38,0,50,42,0.016393442,0.014925373,1.0,true
113,113,189447,9,true,10,82,3,0.00045377616,2010,732,34234,7,38,0,50,42,0.013642564,0.00497265,1.0,true
101,113,165938,9,false,10,72,4,0.00045684917,867,631,11716,7,38,0,50,42,0.015822785,0.011520738,1.0,true
109,113,204432,9,false,11,72,2,0.00037528077,686,627,6047,7,38,0,50,43,0.017515924,0.016011644,1.1,true
82,106,174321,0,false,2,88,9,0.00051297765,515,691,2673,7,41,0,50,41,0.0028901733,0.003875969,2.0,true
90,116,159167,9,false,10,72,3,0.0004786872,723,625,9412,7,38,0,50,42,0.015974442,0.0138121545,1.0,true
89,98,246255,9,true,17,72,3,0.00031459014,1621,770,27430,7,41,0,50,44,0.022049287,0.010480888,1.7,true
93,119,187607,9,false,10,72,3,0.00040468702,523,596,4113,7,38,0,50,42,0.01675042,0.01908397,1.0,true
97,112,153797,9,false,10,72,2,0.0004971067,615,596,7861,7,38,0,50,42,0.01675042,0.016233766,1.0,true
114,119,243921,9,true,10,72,3,0.000334064,1131,712,12049,7,40,0,50,43,0.014025246,0.008833922,1.0,true
102,124,172066,9,true,13,72,4,0.000460402,1042,659,15856,7,40,0,50,42,0.01969697,0.0124640465,1.3,true
107,117,167354,0,false,2,88,9,0.0005380401,416,666,1536,7,42,0,49,41,0.0029985008,0.004796163,2.0,true
82,120,208950,9,false,10,72,2,0.00034310922,587,608,7663,7,37,0,50,43,0.01642036,0.017006803,1.0,true
98,124,215535,9,false,12,72,5,0.0003370177,947,645,13177,7,38,0,50,42,0.01857585,0.012658228,1.2,true
98,126,156346,9,false,10,72,2,0.00050645345,516,596,4009,7,38,0,50,43,0.01675042,0.01934236,1.0,true
99,111,185007,9,false,11,72,2,0.00041433342,638,618,9010,7,38,0,50,42,0.017770598,0.017214397,1.1,true
106,120,208570,9,false,12,72,2,0.00039144987,934,675,9259,7,39,0,50,43,0.01775148,0.012834225,1.2,true
81,118,181671,9,false,10,72,2,0.00045170324,743,650,6599,7,39,0,50,43,0.015360983,0.01344086,1.0,true
92,117,165782,0,false,2,80,9,0.0004941932,390,626,1748,7,42,0,49,41,0.0031897926,0.0051150895,2.0,true
104,121,220686,9,false,13,72,6,0.00033661275,1924,771,31309,7,39,0,50,42,0.016839378,0.0067532468,1.3,true
90,116,216943,9,false,10,72,5,0.00034542676,940,652,13939,7,38,0,50,42,0.0153139355,0.010626992,1.0,true
101,123,193894,9,false,10,72,2,0.0004253611,724,648,6715,7,39,0,50,43,0.01540832,0.013793103,1.0,true
102,111,206981,9,false,10,72,2,0.00035913388,599,623,8017,7,39,0,50,43,0.016025642,0.016666668,1.0,true
104,111,231126,9,true,13,72,2,0.0003406525,1713,740,29248,7,41,0,50,42,0.01754386,0.0075845974,1.3,true
99,75,168789,0,false,2,80,9,0.0004847511,470,667,2593,7,41,0,50,41,0.002994012,0.0042462847,2.0,true
125,93,215420,9,true,14,80,6,0.0003804793,1504,741,21898,7,41,0,50,43,0.018867925,0.009302326,1.4,true
89,94,228654,9,false,10,74,2,0.0003392564,421,611,2755,7,36,0,49,42,0.01633987,0.023696683,1.0,true
96,113,182674,9,false,10,72,2,0.00041628507,600,611,7687,7,39,0,50,43,0.01633987,0.016638935,1.0,true
103,120,202372,9,false,12,72,4,0.00038970722,803,640,7267,7,38,0,50,43,0.018720748,0.014925373,1.2,true
105,38,268076,0,true,4,72,11,0.00033418462,1998,825,3283,7,38,0,55,48,0.004842615,0.0020010006,4.0,true
99,75,195640,9,false,11,72,2,0.00038316436,975,642,13819,7,39,0,50,43,0.01710731,0.011270491,1.1,true
77,72,184686,9,false,10,72,2,0.00042030512,700,630,6249,7,39,0,50,43,0.01584786,0.014265335,1.0,true
93,118,193738,9,false,10,72,2,0.00037916488,476,584,3513,7,37,0,50,42,0.017094018,0.02096436,1.0,true
101,114,217444,9,true,16,72,2,0.00037272493,1558,776,26053,7,42,0,50,43,0.02059202,0.010262989,1.6,true
101,113,182679,9,false,10,72,2,0.00042940734,687,639,6405,7,39,0,50,43,0.015625,0.014534884,1.0,true
97,93,190968,9,false,10,72,2,0.00038560954,569,593,7222,7,37,0,50,42,0.016835017,0.01754386,1.0,true
99,101,203742,9,false,11,72,2,0.0003779993,664,638,5763,7,39,0,50,43,0.017214397,0.016541352,1.1,true
124,120,237977,9,true,10,80,4,0.000361416,1217,769,17677,7,41,0,50,43,0.012987013,0.00821018,1.0,true
105,121,194137,9,false,10,72,3,0.00040971197,1052,680,16441,7,39,0,50,43,0.014684288,0.009496676,1.0,true
103,115,194000,9,false,10,80,2,0.00044174885,813,670,7445,7,39,0,50,43,0.01490313,0.012285012,1.0,true
98,116,172492,9,true,13,72,2,0.00048290778,1405,704,24091,7,40,0,50,42,0.018439716,0.009246089,1.3,true
97,123,185392,9,false,10,72,2,0.00043927634,674,654,6299,7,39,0,50,43,0.015267176,0.014814815,1.0,true
98,106,245509,9,true,13,72,5,0.00032456993,1606,791,25480,7,41,0,50,43,0.016414141,0.008089608,1.3,true
106,105,220162,9,false,10,72,2,0.00032902346,779,630,10897,7,39,0,50,43,0.01584786,0.012820513,1.0,true
100,114,242099,9,false,10,72,2,0.0003060387,898,666,12679,7,39,0,50,43,0.014992503,0.011123471,1.0,true
114,110,195063,9,true,15,72,2,0.00039764735,994,717,15106,7,42,0,50,43,0.020891365,0.015075377,1.5,true
118,101,242408,9,false,13,80,3,0.00035199037,1452,777,23299,7,40,0,50,43,0.016709512,0.008947006,1.3,true
118,122,218022,9,false,10,79,2,0.00037797788,719,645,9406,7,38,0,50,42,0.015479876,0.013888889,1.0,true
101,121,217328,9,true,10,72,3,0.00040444575,1130,734,11741,7,41,0,50,45,0.013605442,0.0088417325,1.0,true
100,110,244610,9,true,13,72,2,0.00032162172,1348,767,21538,7,41,0,50,43,0.016927084,0.009636768,1.3,true
98,113,224533,9,true,16,72,2,0.00035374795,2098,790,35527,7,41,0,50,43,0.02022756,0.0076226774,1.6,true
98,115,209546,9,false,10,72,2,0.00036616225,925,676,13654,7,39,0,50,43,0.014771049,0.010799136,1.0,true
82,89,183794,9,false,11,72,2,0.0004188455,734,636,10261,7,37,0,50,43,0.017268445,0.014965987,1.1,true
97,98,245540,9,true,15,72,3,0.0003013107,1112,689,17974,7,42,0,50,43,0.02173913,0.013477089,1.5,true
97,117,177011,9,false,10,72,3,0.00043327556,742,616,9817,7,38,0,50,42,0.016207455,0.01345895,1.0,true
116,118,236674,9,true,14,72,6,0.0003937531,1482,804,16807,7,40,0,50,42,0.017391304,0.009440323,1.4,true
95,111,183664,9,false,10,72,2,0.00041711432,549,611,4295,7,39,0,50,43,0.01633987,0.018181818,1.0,true
90,119,183913,9,false,10,72,2,0.00041044422,757,623,10654,7,39,0,50,43,0.016025642,0.013192612,1.0,true
87,112,171730,9,false,10,72,2,0.00043606534,513,590,5818,7,38,0,50,42,0.016920473,0.019455252,1.0,true
77,119,174520,9,true,15,72,2,0.000453699,1245,698,20722,7,42,0,50,43,0.021459227,0.012038523,1.5,true
108,110,213671,9,true,19,72,3,0.00041698964,2664,939,31965,7,40,0,50,46,0.020212766,0.007129456,1.9,true
78,117,229520,9,false,11,72,2,0.00031570016,919,646,14044,7,39,0,50,43,0.017001545,0.011956521,1.1,true
105,111,241658,9,true,19,72,4,0.00032207472,1839,796,31495,7,42,0,50,43,0.023839397,0.010326087,1.9,true
86,80,225264,0,true,8,72,18,0.00035514738,1745,785,2989,7,38,0,55,48,0.010178117,0.0045819017,8.0,true
111,117,211237,9,false,10,72,2,0.0004234252,983,703,10413,7,39,0,50,43,0.014204546,0.010162601,1.0,true
110,103,218461,9,false,10,72,2,0.0003304539,605,590,7360,7,38,0,50,42,0.016920473,0.01650165,1.0,true
89,119,193864,9,true,15,80,3,0.00042456496,1950,811,35476,7,42,0,50,43,0.018472906,0.007688365,1.5,true
113,112,198592,9,false,11,85,2,0.0004669406,811,712,7989,7,39,0,50,43,0.01542777,0.013546798,1.1,true
107,124,200536,9,true,14,72,6,0.0004453046,2838,915,32363,7,40,0,50,45,0.015283843,0.004931314,1.4,true
104,107,191548,9,true,10,72,2,0.00039198896,1198,715,18634,7,41,0,50,43,0.01396648,0.008340283,1.0,true
114,122,226974,9,true,16,72,8,0.00033167162,2789,784,46615,7,41,0,50,43,0.020382166,0.005734767,1.6,true
94,112,223684,9,true,13,72,8,0.00034427067,3747,830,64672,7,41,0,50,42,0.015643803,0.0034685165,1.3,true
100,118,199737,9,false,10,72,2,0.00036829233,645,610,8719,7,42,0,49,43,0.016366612,0.015479876,1.0,true
97,81,216603,9,false,10,72,2,0.00033516102,585,599,7456,7,38,0,50,42,0.016666668,0.017064847,1.0,true
113,107,214775,9,false,11,72,2,0.00034127873,1128,640,18421,7,39,0,50,43,0.017160686,0.009743135,1.1,true
105,120,205543,9,false,10,72,2,0.00036803042,742,636,6771,7,38,0,50,43,0.015698588,0.01345895,1.0,true
66,95,180219,9,true,14,72,2,0.00043426972,1778,704,29476,7,40,0,50,42,0.019858155,0.00786959,1.4,true
96,109,221486,9,false,11,72,5,0.00032619276,1042,654,14611,7,38,0,50,42,0.016793894,0.010546501,1.1,true
99,117,196914,9,false,10,72,2,0.00037501464,637,608,8614,7,39,0,50,43,0.01642036,0.015673982,1.0,true
97,110,251831,9,true,14,72,3,0.00029308713,1955,822,34468,7,41,0,50,43,0.017010937,0.007157464,1.4,true
90,111,228279,9,false,10,72,2,0.00032678604,578,611,4747,7,39,0,50,43,0.01633987,0.017271157,1.0,true
83,98,226049,9,false,10,72,3,0.00032819004,549,598,4201,7,38,0,50,42,0.016694492,0.018181818,1.0,true
55,74,159814,9,true,10,74,3,0.0006121395,1216,684,18907,7,36,0,50,42,0.01459854,0.008216927,1.0,true
97,113,176692,9,true,10,82,3,0.00049101573,1322,663,20149,7,38,0,50,42,0.015060241,0.007558579,1.0,true
115,117,213598,0,true,1,83,2,0.00038267137,341,577,757,7,38,0,50,42,0.0017301039,0.0029239766,1.0,true
116,118,180702,9,false,15,80,3,0.0005122353,1243,745,18985,7,41,0,50,43,0.02010724,0.012057878,1.5,true
64,97,182073,9,true,14,72,2,0.0004073268,1117,709,17095,7,39,0,50,43,0.01971831,0.012522361,1.4,true
115,120,224886,9,true,14,80,2,0.00044563055,1645,871,17541,7,41,0,50,43,0.016055046,0.008505468,1.4,true
106,106,192090,9,false,10,72,2,0.00038363555,623,596,8386,7,38,0,50,42,0.01675042,0.016025642,1.0,true
88,94,205118,9,false,15,98,3,0.0003962142,963,704,14413,7,39,0,50,43,0.021276595,0.015560166,1.5,true
103,111,177867,9,true,14,72,2,0.0004675174,1599,764,28180,7,41,0,50,43,0.018300654,0.00875,1.4,true
103,124,167058,9,true,10,72,2,0.0005153111,1179,686,18907,7,40,0,50,42,0.014556041,0.008474576,1.0,true
115,109,183344,9,true,13,79,3,0.000454892,1286,762,20125,7,41,0,50,43,0.017038008,0.01010101,1.3,true
108,120,179291,9,true,15,85,2,0.00049071567,1416,780,15763,7,41,0,50,43,0.019206146,0.010585745,1.5,true
118,94,216882,9,false,10,80,2,0.0003770759,661,669,5619,7,39,0,50,43,0.014925373,0.01510574,1.0,true
125,118,213422,9,false,11,80,2,0.00039986137,745,703,6635,7,42,0,50,43,0.015625,0.014745308,1.1,true
107,117,216492,9,true,18,80,10,0.0003973669,1383,775,21967,7,40,0,50,42,0.023195876,0.01300578,1.8,true
107,114,255840,9,true,15,72,5,0.0003086299,1858,780,31330,7,42,0,50,43,0.019206146,0.008068854,1.5,true
110,119,199332,9,true,13,72,6,0.00040825244,1513,762,24199,7,40,0,50,42,0.017038008,0.008586526,1.3,true
83,105,249031,0,false,1,80,11,0.0003449027,697,663,3039,7,38,0,52,43,0.001506024,0.0014326648,1.0,true
98,110,173490,0,true,1,72,1,0.0004210667,302,507,1502,7,38,0,52,42,0.001968504,0.0033003301,1.0,true
103,103,162601,0,true,1,72,2,0.00046078305,317,517,1600,7,36,0,52,42,0.0019305019,0.003144654,1.0,true
106,89,187584,0,true,1,72,2,0.0003913631,318,517,1636,7,38,0,52,42,0.0019305019,0.0031347962,1.0,true
101,95,163680,0,true,1,72,1,0.00044862847,301,507,1491,7,38,0,52,42,0.001968504,0.0033112583,1.0,true
87,118,180764,9,false,10,72,2,0.00041104425,615,596,9868,7,38,0,53,43,0.01675042,0.016233766,1.0,true
